"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","14.2635840047127","13.3306138587209","13.5094307819537","14.100173673604","8.30450796071003","8.39207235655552","12.9981357056015","13.3487011986891","16.5301227435658","20.4848191961631","29.7508171439621","33.5093765283292","30.9301127317122","32.2986927413491","40.8630532250247","31.2314603773108","34.4627301390155","29.0745133069094","39.4157786051216","40.2646473044085","40.521432895008","48.5823722547519","63.1870591260452","61.514506533178","94.4040094146493","95.6491606467349","76.383264589856","59.0592446553311","66.8714383533588","68.5716902859393","71.9404186688947","89.1289676231724","88.9115985444449","41.3193984615767","63.7885078519011","63.2574194942071","50.7817834059887","61.0085241230573","68.8723430959474","60.4109912988951","62.272155764717","63.2557478213201","74.0208766627287","","","","",
"Ecuador","ECU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5006021948294","7.9682417709681","7.17738865876376","5.5607380831443","2.65712779691833","4.0757834072591","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.033236198802","106.774079068206","52.8061848129537","48.2203457493763","38.4854411818333","20.6999185106848","21.2033092494178","21.3669771285745","22.9334760798122","16.7569735013708","10.0237151349692","19.7452043804035","16.8215311556317","14.5835171454877","11.3212538923997","",
"Euro area","EMU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","11.4108598071945","11.0486958064835","8.76108291355724","10.4753751168267","8.57013312944107","7.61415330624879","7.29439710723669","7.18462278937639","8.84093718896681","11.3111987454739","18.8071226562787","23.1915975431779","18.3456359634437","20.9908010964089","28.9769176371194","20.9171681250197","22.8988467150921","18.3344791273196","25.4164979754187","27.4188471400721","27.4101532146871","32.6065916752156","43.5889526216596","39.7451573638236","75.3088721561732","79.8973932786977","63.8937329494995","47.1057301348751","54.6263116716187","57.2479233016292","59.7291785846222","76.8302943131779","80.3055069570558","36.2494997884069","52.9359921752561","52.3036767025677","40.6968649289589","49.9334277795808","60.1156670015025","53.3693821638228","64.9482482951859","63.8200996611283","77.4219350260063","54.5380846880266","","","",
"Eritrea","ERI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","28.9255483112932","20.2519366606956","","11.1711674407835","8.10299231854332","7.1164738133966","8.2234916381518","5.69812496547488","6.352965591282","7.68858003128012","10.7908602392628","19.4675516011153","22.3029711137783","24.1662805541265","29.5720224533919","20.7710736194302","25.611150916442","18.4214850545601","22.6001364102575","29.2112806170567","31.0067902728686","37.5089135992625","49.21100056233","64.9471907840566","67.8681604663449","84.2664161769829","74.5748320510165","65.1224030644699","80.0275651567336","87.9910094260644","83.201631727559","104.960042277707","122.10521234093","58.1146826157356","96.182803401811","82.3864864978981","69.6278950535539","75.1151458845547","82.3677991899126","72.3792640929694","65.8101159714713","57.1155194125825","67.6825235591149","50.9031151346582","57.1809777150485","59.4515931070142","",
"Estonia","EST","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","10.9014025950464","10.5091370108941","8.74575337713107","10.389248687447","8.54248314663046","7.68845884204138","7.65845887722341","7.64090020951248","9.89627824199654","11.9072050908597","19.5868023110185","23.9278498786074","19.2142532643389","22.246674649831","30.3095489671553","21.7065813289725","23.6562016165332","18.7788211584116","26.0299054718477","28.1868933372873","28.0814376345099","33.7981757908719","44.7429477558051","41.1042530081855","74.5438232325158","78.4603441746449","62.3181909366129","45.8925002672805","53.6918560446751","55.4425798288771","57.532438516451","73.9869580146395","77.4668931494207","34.53014330509","51.2568526093548","50.7922308309543","39.3143151962372","49.0547456098069","58.1423519614249","51.4150815207507","61.5649981217435","60.6389843474432","73.4564334160071","51.4741529434474","","","",
"Fragile and conflict affected situations","FCS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","5.22637567460225","8.10956245602278","78.7902339468762","10.4783347308782","15.9005622924409","21.8190448786107","28.0116291073081","25.8708078215413","16.0644554469596","11.1129149242224","10.6225294520063","26.3687086701358","37.0092169059714","21.5503911678454","31.4508739241598","39.9123245183066","72.1569716818567","30.1663005406234","26.3023489073306","15.742330608123","10.8810360994918","10.9309940448425","10.3019988258362","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","9.78292717995896","7.35921808064208","6.80720848090168","8.95631676204409","8.99972283167173","7.78796547358169","6.19403030775415","5.06874315132195","6.81224853530757","7.73685037169568","14.2995004406821","19.9024115157698","16.6541314179137","21.8769403582951","32.9840584037444","24.558168587513","28.2202819763581","23.3583988441913","34.4711799304626","32.4624375621998","31.225107574739","36.4903401010648","46.4183185924564","10.0558719447354","100.656333315236","105.93088070984","85.2652518516862","64.4071544355359","73.510025121304","73.5556365841485","80.0435615798352","104.641838714103","102.99745268657","50.2475845553422","72.0572491777284","72.2638797388717","54.2363527039576","67.3774179817877","81.8344930845197","73.0364753600168","85.6152440629774","87.3060139177311","105.940445709008","84.7720097245586","","","",
"Faroe Islands","FRO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","35.4918446107949","29.9622738238702","43.8918253441279","38.5336139510056","6.85562107451771","6.3679716380704","35.0545659014809","38.1034118474699","46.1251335172337","51.2264332443666","72.2432225237442","78.6256952228919","91.2165455508647","78.1792515323323","87.855646708278","77.7416472133746","86.6223568752064","80.9456098129937","108.375316778903","100.249024953167","98.7930356808354","120.371744819799","132.426446635051","138.825734113392","174.914661878753","154.669609361","130.378784479138","103.93934643542","117.952326989104","116.218576867963","120.173525034598","139.538071405729","124.367421206993","63.7268223964202","115.668434134039","107.846334676266","109.969905690699","121.62695536518","141.652484557313","116.497010961135","","","","","","","",
"Georgia","GEO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ghana","GHA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04650964592857","34.8861940441883","25.8045551298425","23.9162747934067","16.3909362733289","18.5405129509713","11.9180944421229","10.0340668446736","5.26819837828041","5.67598542834923","8.38529755417737","5.40457248161831","5.67723070342831","3.71803716873872","9.67176170494963","9.91809186762089","9.3174520881046","9.15509216748347","7.87677047854008","","","","","","","","","13.2024665129487","",
"Gibraltar","GIB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.1762660131815","43.3874457628042","52.6973346341978","51.975339689439","58.5458367390391","73.3681009896472","83.0851267056093","25.3435790321484","33.9962300737519","22.7467997140148","11.9361746887584","18.541783444128","34.5716121495811","23.4242365163116","21.5038949084735","19.2406966558086","25.3222299335082","18.0952369831879","26.1399007620275","26.9877576916702","",
"Grenada","GRD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","27.7540036845058","31.6344039420397","26.1983905903314","23.5458816097972","25.5849427898306","30.1260269533638","27.956600735671","31.0646583432802","37.1847796879117","35.3022060677156","47.904774064369","53.9660077686125","55.8372776170029","60.6044540228576","70.0162044700922","51.1898574951363","56.9821910307396","50.1008686535805","62.1416682745381","61.4480577405908","64.9037131377439","73.7463823315995","84.5909347798314","94.7922342434376","121.378707207663","109.890103024112","96.0049098441018","77.8516303897684","92.4994676884878","98.1595378720566","103.411250038657","118.307079839165","118.514567346356","61.8228595447073","89.7891938961977","96.3139566237406","79.4105508427714","92.1398975025362","110.88273522694","110.519437564844","115.297794551512","119.152844102633","138.277447240851","117.444236971724","140.250416902871","168.961971808578","",
"Hong Kong SAR, China","HKG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","80.6132759442618","90.8642235860409","66.9763948747339","70.6011182066168","98.6438983698787","135.17297998872","125.520612025718","67.1615443820311","65.3964298231323","70.4761999984732","96.9018845725709","131.084655000702","106.817410308787","124.62012131927","112.756249176417","108.394283933077","137.006992401526","164.936934583029","319.925309023963","198.441736775755","209.954486841357","281.258797071402","233.051078967404","203.430833791437","366.873606506416","363.141146951516","298.738628284923","278.36313009363","442.791718076916","509.440625336289","581.042486425494","886.114676835283","1254.46531470938","605.969727570166","1076.93595789398","1185.85700816469","908.616284735038","1078.30479473123","1124.70520227002","1109.2560635007","1029.42558744584","995.216901898374","1274.78907474258","1055.8162420184","1349.45627036086","1777.28277374048","",
"Honduras","HND","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94003268870516","12.4211231251707","17.6153202386264","11.3810266208494","10.617696827483","12.5855562405488","13.4460796086717","29.9416336327252","17.4906401458071","26.0836412476311","28.1840565653612","56.9687139692781","115.799307459633","38.2368454379969","42.0359170488611","42.1876489989668","35.576386370436","","36.3950331106833","34.2956428263498","36.6509752769216","38.5148376279518","40.4177015418553","32.9108307693048","36.0323865945733","38.6796791366196","",
"Haiti","HTI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2117847236461","19.5378996619343","27.4660244982262","28.7742573180902","36.2392652803656","32.9529295596385","11.6629327786986","22.9166098928289","20.9633717706844","13.2257788467192","16.1163654451788","14.5907873715529","10.2906363919056","14.1298723416185","17.5362628619666","22.0483375093405","18.0205131022593","20.0541568245413","17.795181347648","",
"IBRD only","IBD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3210830576345","40.0232489417581","42.0580276063515","56.3859074095274","96.612692937097","36.9714647946325","66.9944781943965","66.6881896579768","46.4739732661853","50.2462118276883","46.3252782746227","51.3364234600289","58.7245451280469","58.1645128186823","65.5521100429268","49.4899981591687","59.961936202708","79.2535710832787","",
"IDA & IBRD total","IBT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1566430939654","39.3339247284399","40.9486900591837","54.4169718230197","93.4777584949435","35.9574849239234","64.8944100882546","64.8626698796407","45.3061992097017","49.4969674957981","45.5734283769812","50.3090654482481","57.4834438592883","56.929645015909","64.3047934541197","48.5538498176362","58.5255524583386","76.9120784522155","",
"IDA total","IDA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.82414263181","20.6028393304304","17.693788445197","22.0801160041689","20.2881940003561","13.6824750827979","9.60343618014213","","","","","26.2486758609764","25.0786883386479","23.6300286773679","38.3173672208068","16.7741412919824","17.9048995000425","18.8869390535683","13.6224918985006","","","","","","","","","","",
"Indonesia","IDN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9413108949742","40.0216423975905","13.4647299348822","23.1313670381386","45.7457513402391","16.247930892193","14.3336226195031","15.3668946554687","23.281716735324","28.5202971402515","28.4844557286067","38.0958839375213","48.9784294541295","19.3561460935054","39.834952351151","47.7275708008012","43.6864933555571","46.6539490275549","37.9906455128788","47.3866252798521","41.0372564378792","45.689249068913","51.2679274394406","46.7024096424639","46.7627487805193","46.8585278816479","",
"IDA only","IDX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1748101815618","30.6466966849938","33.4381380651978","50.8466879607618","58.5976426848988","76.1523157763088","95.2151519569673","161.239585887951","66.0030798913782","101.894593062064","105.182963246588","68.2701354005492","76.0772320414965","68.1342438733138","82.7171685656913","82.9615586281712","76.0980885516697","96.3988262460766","84.4383966403457","80.7657528763333","97.2926981694643","",
"Not classified","INX","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0206226450446","77.2471348878802","69.5423473872401","81.7128056928102","68.8615762422796","46.6091352393398","51.6608863548026","58.6943399653274","53.8454695742462","70.3200344608808","53.2825992091305","17.9670954099836","25.9221418981492","27.2035245435047","45.352196432977","48.304652806855","71.3778913416542","55.3556853724247","43.8724280522265","40.0642398311134","43.568351013386","28.5568823199204","","","",
"Iran, Islamic Rep.","IRN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","3.66965744847191","4.55511947501156","4.73288361372071","6.41298009478604","","","","","","","","","","","","","","","2.0187117310799","3.90164670129119","9.50194313357792","14.1394385826187","13.3263355734763","13.5143971168374","19.1720045227329","24.3500722227639","5.81755414739133","9.14315621351955","17.9388547961919","22.4161493566156","16.0917977083023","13.6367737192291","12.5428172893503","11.8138337732858","14.2132475361307","17.7978974182548","17.1033359385459","14.1289957655776","70.1691914338747","25.3351020217969","21.9072048053569","22.0563341607824","21.8500643203205","43.2788587625953","113.013186320113","508.223383120353","",
"Iraq","IRQ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8056930321654","31.2388202156687","38.9772274035207","34.0534036490958","53.9691405099002","49.0627716226448","42.8236253185161","33.6888374897801","53.4418164086747","65.6241936891794","83.3387270576982","101.929333996161","127.711855683773","48.839577269455","89.0380070506226","95.4900580056403","58.8243784034453","61.710398601333","68.2831601674827","63.7944041173207","80.3863557597248","66.4333296936076","64.4945454402873","49.7665561302415","58.9785218960465","63.4121513757194","",
"Italy","ITA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","4.74316942822977","","2.39363285890115","3.11264273374978","3.26652680358074","5.30954221653148","5.56237320638149","4.6636287630318","4.71939282493178","5.87395595858128","12.8625785182797","21.8995016668778","14.9366524873029","15.1878913859281","18.2431166373492","12.5941988630436","13.2426810138593","9.36698929821238","13.6436967178143","16.9184767646599","17.8368336939733","19.5512155968886","27.7534930752053","0.0231675457505123","58.1454183523189","67.0078340184524","45.1589641297605","37.3658268281594","38.9726870042564","43.7057204698359","42.9483104921806","52.6533458841181","48.4629468521748","21.6754875402889","29.812248867879","25.0484032214081","18.8011983577134","23.0875450886634","28.7340859388182","27.1651169196714","","","","","","","",
"Jamaica","JAM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.052986708124","33.3256037261021","21.1412385125547","26.2999814048051","27.276199464356","24.27737006962","28.4154655140612","39.4298120783592","51.3175073358507","62.1156380820521","","","","","","","","29.381137530459","34.6762168844735","","23.4090194979247","21.1305967916939","41.5781001605734","45.9542496802909","63.5079772776085","76.6466722075855","99.6000285792063","84.7141611194716","",
"Jordan","JOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.675724283465","158.421903258616","129.704175860908","113.748959497294","92.0704601788059","85.2468900342081","74.7782575044231","69.3527659088913","65.9610702146434","61.6003502896709","57.6050492382186","52.4316089468375","46.7537751024361","41.2057785671381","",
"Japan","JPN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","27.1884365297461","30.8619449086505","2.98448547719996","3.37388903699511","27.4047941866116","34.3059165757973","34.2860470637081","36.7914109169395","43.9023487920891","48.87902006527","67.7866493704309","85.7950681773253","107.642136436774","123.353645012956","139.459974589445","93.4792271531563","83.8544962740828","57.6862116477234","65.2493224352673","71.8611601228652","63.9304987712159","61.3344217951649","46.4194590313718","59.524960646517","96.10364912259","63.5465700391657","51.7640488871256","49.4710801522655","65.3403699693169","72.7077474943828","94.648292050927","100.269591819727","94.5667556012952","61.014284621295","62.5028140929669","66.4651241298202","53.3500600588401","55.4628538265445","87.1619932991927","89.4016616644297","110.123633038841","99.0331516365327","126.202199426239","105.140614910865","120.841085931284","133.295157123498","",
"Kazakhstan","KAZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.65145923346335","","","","5.23384052458224","7.86769029790771","9.13494680692399","18.4313432250061","53.9336480530249","39.4635619100197","17.4396948659157","24.2213982220997","18.0163510640156","11.7000044476354","11.318635569647","11.0838462809705","10.3757110249549","18.9230309045952","29.2553221457192","27.3121497197942","20.6341312929192","24.7553561990471","26.4214293274335","",
"Kenya","KEN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4829421049897","42.6222445100345","22.3019818943222","14.9347596065686","13.8232027806879","14.8188603047079","","9.8807927224889","8.0494332531873","10.8862022999441","28.0637059062611","24.1745169878422","34.0699372306769","44.0573427992187","41.7564881993577","30.2383441599028","25.8973329075644","31.848216878445","21.7681419495046","","","","","","","","24.9667179521392","21.2566453891804","",
"Kyrgyz Republic","KGZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","8.05312857420615","5.85449422858596","5.79195929538673","5.62504309489479","4.99861207606922","6.38125827209882","7.28637566722683","11.9175718977762","22.3275083207749","47.270870538725","56.8951525879695","38.9250884418432","29.1747856224671","30.2822639824487","35.5477260017964","41.3655980158306","32.1143791402663","22.8004918371343","7.35077244289594","29.8940942982078","61.5316060979655","29.723848544153","42.7128684715156","39.9694438000523","46.8833348760935","54.0013963824546","76.8007152859777","79.2243527583581","95.7353610950193","44.9517945386898","88.4161282623927","95.4412191851286","79.4862434263142","92.2554737019981","90.0607581658772","81.7048153124028","83.9966047777337","83.6298571174802","109.105628232521","81.961915732629","89.9127831414539","132.346440274218","",
"Kuwait","KWT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8565571592726","40.0696479703109","47.6999418775188","60.1185585262644","97.6964526377529","87.7613128438627","66.4580386272179","51.600194636267","64.875677728972","82.4914655565142","127.309947852417","122.652717703677","128.368834748995","105.430168621795","","","","","","","","","83.8926042502458","","","","86.7435538429955","100.025117266108","",
"Latin America & Caribbean (excluding high income)","LAC","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8175856268507","21.8865917811145","18.3331666045073","27.2763770117641","33.0267894117644","37.9041260885135","46.6644570116887","65.0284353684233","27.8964885910717","59.338737888647","57.0262106006909","40.2981109005796","45.0492542648943","38.169348217364","32.6632587662392","26.6736134883539","34.358829288","38.3845113066848","36.2761069764869","44.753395964471","51.6674585456853","",
"Lao PDR","LAO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
